Column1,Rank,Family,Genus,Species,Museum_code,Museum_country,Publication,Museum_only,In_PBDB,Locality,Continent,Country,lat,lng,Latlng_Precision,Group,Formation,Member,Age_resolution,Max_period,Min_period,early_stage,late_stage,max_ma,min_ma,interval_mid_ma,n_bins,bin_assignment,overlap_percentage,Finalised_lith,Finalised_grainsize,p_lng,p_lat,Combined_name,Finalised_grainsize_simp
2018,Species,Lepidesthidae,Lepidesthes,wortheni,MCZ,USA,"Jackson, 1912; Kesling and Strimple, 1966",0,Yes,"Crawfordsville, Indiana",North America,USA,40.049,-86.9,Minutes,NA,Edwardsville Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Siliciclastic,Siltstone,-36.6853,-8.8446,Lepidesthes wortheni,Fine Grained
2019,Species,Lepidesthidae,Lepidesthes,colletti,MCZ,USA,"Jackson, 1912",0,Yes,"Bono, Lawrence Co. Indiana",North America,USA,38.728,-86.356,Minutes,NA,Keokuk Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,77.4137,-57.0897,Lepidesthes colletti,Fine Grained
2020,Species,Lepidesthidae,Lepidesthes,colletti,MCZ,USA,"Jackson, 1912",0,Yes,"Bono, Lawrence Co. Indiana",North America,USA,38.728,-86.356,Minutes,NA,Keokuk Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,,77.4137,-57.0897,Lepidesthes colletti,NA
2021,Species,Archaeocidaridae,Lepidocidaris,squamosa,MCZ,USA,"Jackson, 1912",0,Yes,Burlington Co. Iowa,North America,USA,40.894,-91.182,Degrees,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Grainstone,-34.9331,-2.8133,Lepidocidaris squamosa,Coarse Grained
2022,Species,Archaeocidaridae,Lepidocidaris,squamosa,MCZ,USA,"Jackson, 1896",0,NA,Burlington Co. Iowa,North America,USA,40.894,-91.182,Degrees,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Grainstone,-34.9331,-2.8133,Lepidocidaris squamosa,Coarse Grained
2023,Species,Palaechinidae,Maccoya,burlingtonensis,MCZ,USA,"Jackson, 1912",0,Yes,Burlington Co. Iowa,North America,USA,40.894,-91.182,Degrees,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Grainstone,-34.9331,-2.8133,Maccoya burlingtonensis,Coarse Grained
2024,Species,Palaechinidae,Lovenechinus,missouriensis,MCZ,USA,"Jackson, 1912",0,Yes,"Nauvoo, Illinois",North America,USA,40.548,-91.381,Minutes,NA,Keokuk Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone/Wackestone,8.0143,-24.443,Lovenechinus missouriensis,Fine Grained
2025,Species,Palaechinidae,Lovenechinus,missouriensis,MCZ,USA,"Jackson, 1912",0,Yes,"Webb City, Missouri",North America,USA,37.14,-94.465,Minutes,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,,-34.2556,-17.128,Lovenechinus missouriensis,NA
2026,Species,Palaechinidae,Lovenechinus,missouriensis,MCZ,USA,"Jackson, 1912",0,Yes,"Webb City, Missouri",North America,USA,37.14,-94.465,Minutes,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Packstone,-34.2556,-17.128,Lovenechinus missouriensis,Coarse Grained
2027,Species,Palaechinidae,Maccoya,gracilis,MCZ,USA,"Jackson, 1986",0,NA,Burlington Co. Iowa,North America,USA,40.894,-91.182,Degrees,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,,-34.9331,-2.8133,Maccoya gracilis,NA
2028,Family,Palaechinidae,NA,NA,MCZ,USA,"Jackson, 1912",0,Yes,Burlington Co. Iowa,North America,USA,40.894,-91.182,Degrees,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,,-34.9331,-2.8133,NA,NA
2029,Species,Palaechinidae,Maccoya,gracilis,MCZ,USA,"Jackson, 1912",0,Yes,"Burlington, Iowa",North America,USA,40.894,-91.182,Degrees,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Grainstone,-34.9331,-2.8133,Maccoya gracilis,Coarse Grained
2030,Species,Palaechinidae,Maccoya,burlingtonensis,MCZ,USA,"Jackson, 1912",0,Yes,Burlington Co. Iowa,North America,USA,40.894,-91.182,Degrees,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Packstone,-34.9331,-2.8133,Maccoya burlingtonensis,Coarse Grained
2031,Species,Palaechinidae,Maccoya,burlingtonensis,MCZ,USA,"Jackson, 1912",0,Yes,Burlington Co. Iowa,North America,USA,40.894,-91.182,Degrees,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,,-34.9331,-2.8133,Maccoya burlingtonensis,NA
2032,Species,Palaechinidae,Maccoya,burlingtonensis,MCZ,USA,"Jackson, 1912",0,Yes,"Pleasant Grove, Burlington Co,  Iowa",North America,USA,40.968,-91.285,Minutes,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,,-58.0636,-23.4543,Maccoya burlingtonensis,NA
2033,Species,Palaechinidae,Maccoya,burlingtonensis,MCZ,USA,"Jackson, 1912",0,Yes,"Pleasant Grove, Burlington Co,  Iowa",North America,USA,40.968,-91.285,Minutes,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,NA,,-58.0636,-23.4543,Maccoya burlingtonensis,NA
2035,Species,Palaechinidae,Palaechinus,minor,MCZ,USA,"Jackson, 1912",0,Yes,Burlington Co. Iowa,North America,USA,40.894,-91.182,Degrees,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Siliciclastic,Sandstone,-34.9331,-2.8133,Palaechinus minor,Coarse Grained
2036,Species,Palaechinidae,Oligoporus,danae,MCZ,USA,"Jackson, 1912",0,Yes,"Salem, Washington County, Indiana",North America,USA,38.601,-86.121,Minutes,NA,Keokuk Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,30.4657,12.4496,Oligoporus danae,Fine Grained
2037,Species,Palaechinidae,Oligoporus,danae,MCZ,USA,"Jackson, 1912",0,Yes,"Salem, Washington County, Indiana",North America,USA,38.601,-86.121,Minutes,NA,Keokuk Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Wackestone,30.4657,12.4496,Oligoporus danae,Fine Grained
2038,Species,Palaechinidae,Oligoporus,danae,MCZ,USA,"Jackson, 1912",0,Yes,"Edwardsville Indiana, Floyd Co.",North America,USA,38.285,-85.91,Minutes,NA,Keokuk Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Wackestone,1.5334,-6.794,Oligoporus danae,Fine Grained
2039,Species,Palaechinidae,Oligoporus,blairi,MCZ,USA,"Jackson, 1912",0,Yes,"Bono, Lawrence Co. Indiana",North America,USA,38.728,-86.356,Minutes,NA,Keokuk Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,,77.4137,-57.0897,Oligoporus blairi,NA
2042,Species,Lepidocentridae,Pholidechinus,brauni,MCZ,USA,"Jackson, 1912",0,Yes,"Crawfordsville, Indiana",North America,USA,40.049,-86.9,Minutes,NA,Edwardsville Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Wackestone,-36.6853,-8.8446,Pholidechinus brauni,Fine Grained
2043,Species,Lepidocentridae,Pholidechinus,brauni,MCZ,USA,"Jackson, 1912",0,Yes,"Crawfordsville, Indiana",North America,USA,40.049,-86.9,Minutes,NA,Edwardsville Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,NA,Fine Grained,-36.6853,-8.8446,Pholidechinus brauni,Fine Grained
2044,Species,Archaeocidaridae,Polytaxicidaris,dyeri,MCZ,USA,"Kier, 1958",0,Yes,"Crawfordsville, Indiana",North America,USA,40.049,-86.9,Minutes,Borden Group,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Siliciclastic,Siltstone,-36.6853,-8.8446,Polytaxicidaris dyeri,Fine Grained
2047,Family,Palaechinidae,NA,NA,MCZ,USA,"Jackson, 1912",0,Yes,"St. Louis, Missouri",North America,USA,38.609,-90.209,Degrees,NA,St. Louis Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,5.8118,-8.5038,NA,Fine Grained
2048,Species,Palaechinidae,Melonechinus,giganteus,MCZ,USA,"Jackson and Jaggar, 1896",0,NA,Bowling Green Kentucky,North America,USA,36.968,-86.481,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,,8.0759,-24.6754,Melonechinus giganteus,NA
2076,Species,Proterocidaridae,Proterocidaris,gigantea,MCZ,USA,"Kier, 1962",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Proterocidaris gigantea,Fine Grained
2091,Genus,Lepidesthidae,Lepidesthes,sp.,NMNH,USA,"Thompson and Ausich, 2016",0,NA,"Cave Springs South Buildup, Lake Cumberland",North America,USA,36.953,-84.974,Seconds,NA,Fort Payne Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Packstone,-32.3044,-6.1468,Lepidesthes,Coarse Grained
2092,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,"Thompson and Ausich, 2016",0,NA,"Cave Springs South Buildup, Lake Cumberland",North America,USA,36.953,-84.974,Seconds,NA,Fort Payne Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Wackestone,-32.3044,-6.1468,Archaeocidaris,Fine Grained
2093,Genus,Archaeocidaridae,Lepidocidaris,sp.,NMNH,USA,"Thompson and Ausich, 2016",0,NA,"Cave Springs South green shale facies, Lake Cumberland",North America,USA,36.953,-84.974,Seconds,NA,Fort Payne Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Siliciclastic,Shale,-32.3044,-6.1468,Lepidocidaris,Fine Grained
2094,Family,Lepidocentridae,NA,NA,NMNH,USA,"Thompson and Ausich, 2016",0,NA,"Gross Creek Buildup, Lake Cumberland",North America,USA,36.78,-85.098,Minutes,NA,Fort Payne Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Packstone,-30.6717,-5.4914,NA,Coarse Grained
2095,Genus,Lepidesthidae,Lepidesthes,sp.,NMNH,USA,"Thompson and Ausich, 2016",0,NA,"Russell Creek Buildup, NW of Lake Cumberland",North America,USA,37.119,-85.394,Seconds,NA,Fort Payne Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,32.1871,13.8069,Lepidesthes,Fine Grained
2096,Genus,Lepidesthidae,Lepidesthes,sp.,NMNH,USA,"Thompson and Ausich, 2016",0,NA,"Otter Creek, Lake Cumberland",North America,USA,36.875,-85.04,Seconds,NA,Fort Payne Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Wackestone,-26.7125,-2.0265,Lepidesthes,Fine Grained
2101,Species,Cravenechinidae,Xenechinus,parvus,NMNH,USA,"Kier, 1958b",0,NA,"Bed 9 of Cooper, From Limestone block on slope just south of forks of canyon, 0.4 miles N81degrees W of hill 5060, Wolf Camp Hills, Hess Canyon Quadrangle",North America,USA,30.474,-103.197,Seconds,NA,Wolfcamp Formation,NA,Stage,Permian,Permian,Asselian,Asselian,298.9,293.52,296.21,1,63,100,Carbonate,,-26.8613,-0.4459,Xenechinus parvus,NA
2102,Species,Proterocidaridae,Pronechinus,anatoliensis,AMNH,USA,"Holotype, Kier, 1965",0,NA,"1.5 km NE of Gomaniibrik Village, Hazro, uplift, Diyarbakir Province, SE Turkey, Mobil Exploration Mediterannean, Inc. Locality 59 Gs 73",Asia,Turkey,38.28,40.803,Minutes,NA,Gomaniibrik Formation,NA,Stage,Permian,Permian,Changhsingian,Changhsingian,254.14,251.902,253.021,1,55,100,Carbonate,Packstone,-26.805,-0.4123,Pronechinus anatoliensis,Coarse Grained
2103,Species,Proterocidaridae,Pronechinus,anatoliensis,AMNH,USA,"Paratype, Kier, 1965",0,NA,"1.5 km NE of Gomaniibrik Village, Hazro, uplift, Diyarbakir Province, SE Turkey, Mobil Exploration Mediterannean, Inc. Locality 59 Gs 74",Asia,Turkey,38.28,40.803,Minutes,NA,Gomaniibrik Formation,NA,Stage,Permian,Permian,Changhsingian,Changhsingian,254.14,251.902,253.021,1,55,100,Carbonate,Packstone,-26.805,-0.4123,Pronechinus anatoliensis,Coarse Grained
2104,Species,Triadotiaridae,"""Eotiaris""",connorsi,NMNH,USA,"Kier, 1965",0,Yes,"Southeast tip of Rader Ridge, one-half mile south of Hegler Ranch, Guadalupe Mountains,, Quagalupe Peak quadrangle, Texas",North America,USA,31.926,-104.756,Seconds,NA,Bell Canyon Formation,Lower Pinery Member,Stage,Pennsylvanian,Pennsylvanian,Capitanian,Capitanian,265.1,259.1,262.1,3,57,79.49,Carbonate,,-26.9654,-2.4311,"""Eotiaris"" connorsi",NA
2105,Species,Triadotiaridae,"""Eotiaris""",connorsi,NMNH,USA,"Kier, 1965",0,Yes,"Southeast tip of Rader Ridge, one-half mile south of Hegler Ranch, Guadalupe Mountains,, Quagalupe Peak quadrangle, Texas",North America,USA,31.926,-104.756,Seconds,NA,Bell Canyon Formation,Lower Pinery Member,Stage,Permian,Permian,Capitanian,Capitanian,265.1,259.1,262.1,3,57,79.49,Carbonate,,-26.9654,-2.4311,"""Eotiaris"" connorsi",NA
2106,Species,Miocidaridae,Eotiaris,guadalupensis,NMNH,USA,Thompson et al. 2015; Thompson et al. 2017,0,Yes,"USNM 725e, 728p, and 738b",North America,USA,31.945,-104.705,Seconds,NA,Bell Canyon Formation,Lamar Member,Stage,Permian,Permian,Capitanian,Capitanian,265.1,259.1,262.1,3,57,79.49,Carbonate,,-26.8784,-2.6921,Eotiaris guadalupensis,NA
2107,Species,Miocidaridae,Eotiaris,guadalupensis,NMNH,USA,"Kier, 1965; Thompson et al. 2015, 2017",0,Yes,"USNM 716x is 1.5 miles north 20° west of Hess Ranch, 12 1.03 miles north 63° east of hill 5801, Hess Canyon quadrangle. Both of these localities were originally regarded as Wordian, however, Cooper & Grant19 13 updated the age of 716x to Roadian.",North America,USA,30.414,-103.246,Minutes,NA,Road Canyon Formation,NA,Stage,Permian,Permian,Roadian,Roadian,272.95,268.8,270.875,1,59,100,Carbonate,,-26.0673,-2.2487,Eotiaris guadalupensis,NA
2108,Family,Archaeocidaridae,NA,NA,NMNH,USA,"Kier, 1958b",0,NA,"0.2 miles west of junction in Hess Canyon with south branch of Hess Canyon, Hess Canyon Quadrangle, Texas",North America,USA,30.45,-103.21,Seconds,NA,Word Formation,NA,Stage,Permian,Permian,Wordian,Wordian,268.8,265.1,266.95,2,59,51.35,Carbonate,,-29.6432,-4.7539,NA,NA
2109,Family,Archaeocidaridae,NA,NA,NMNH,USA,"Kier, 1958b",0,NA,"Southwest slope and crest of low hill 3.7 miles N 36D (airline) of Hess ranch house, Hess Canyon Quadrangle, Texas",North America,USA,30.423,-103.201,Minutes,NA,Word Formation,NA,Stage,Permian,Permian,Wordian,Wordian,268.8,265.1,266.95,2,59,51.35,Carbonate,,-29.9276,-4.9238,NA,NA
2110,Species,Miocidaridae,Eotiaris,guadalupensis,NMNH,USA,"Kier, 1958b",0,NA,"0.2 miles west of junction in Hess Canyon with south branch of Hess Canyon, Hess Canyon Quadrangle, Texas",North America,USA,30.45,-103.21,Seconds,NA,Word Formation,NA,Stage,Permian,Permian,Wordian,Wordian,268.8,265.1,266.95,2,59,51.35,Carbonate,,-29.6432,-4.7539,Eotiaris guadalupensis,NA
2111,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,"Kier, 1958b",0,NA,"On the west side of airway station road, between highway and pipeline road on crest of the ridge, between Pine Spring Camp and El Capitan, Guadelupe Mountains, 2.5 miles by road soutwest of Pine Spring Camp, Guadalupe Peak Quadrangle, Texas",North America,USA,31.86,-104.83,Seconds,NA,Cherry Canyon Formation,Gewaway Member,Stage,Permian,Permian,Roadian,Roadian,272.95,268.8,270.875,1,59,100,Carbonate,,29.901,14.1666,Archaeocidaris,NA
2112,Family,Archaeocidaridae,NA,NA,NMNH,USA,Thompson et al. 2017,0,Yes,"USNM 725e, 728p, and 738b",North America,USA,31.945,-104.705,Seconds,NA,Bell Canyon Formation,Lamar Member,Stage,Permian,Permian,Capitanian,Capitanian,265.1,259.1,262.1,3,57,79.49,Carbonate,,-26.8784,-2.6921,NA,NA
2113,Genus,Proterocidaridae,Pronechinus,sp.,NMNH,USA,Thompson et al. 2017,0,Yes,USNM 728p,North America,USA,31.942,104.701,Seconds,NA,Bell Canyon Formation,Lamar Member,Stage,Permian,Permian,Capitanian,Capitanian,265.1,259.1,262.1,3,57,79.49,Carbonate,,33.6909,14.4775,Pronechinus,NA
2114,Class,NA,NA,NA,NMNH,USA,Thompson et al. 2017,0,Yes,"USNM 725e, 728p, and 738b",North America,USA,31.945,-104.705,Seconds,NA,Bell Canyon Formation,Lamar Member,Stage,Permian,Permian,Capitanian,Capitanian,265.1,259.1,262.1,3,57,79.49,Carbonate,,-26.8784,-2.6921,NA,NA
2118,Family,Archaeocidaridae,NA,NA,DMNH,USA,Itano et al. 2003,0,Yes,"Locality 2 (Itano et al. 2003), Eagle County Colorado",North America,USA,39.917,-106.778,Seconds,NA,NA,NA,Stage,Pennsylvanian,Pennsylvanian,Moscovian,Moscovian,315.2,307,311.1,1,66,100,NA,,32.2033,13.8824,NA,NA
2119,Family,Archaeocidaridae,NA,NA,DMNH,USA,Itano et al. 2003,0,Yes,"Locality 3 (Itano et al. 2003), Eagle County Colorado",North America,USA,39.917,-106.785,Seconds,NA,NA,NA,Stage,Pennsylvanian,Pennsylvanian,Moscovian,Moscovian,315.2,307,311.1,1,66,100,NA,,33.693,14.4533,NA,NA
2120,Family,Archaeocidaridae,NA,NA,DMNH,USA,Itano et al. 2003,0,Yes,"Locality 4 (Itano et al. 2003), near Bond, Eagle County, Colorado",North America,USA,39.879,-106.689,Seconds,NA,NA,NA,Stage,Pennsylvanian,Pennsylvanian,Moscovian,Moscovian,315.2,307,311.1,1,66,100,NA,,-33.6297,-6.2717,NA,NA
2121,Genus,Archaeocidaridae,Archaeocidaris,sp.,DMNH,USA,Itano et al. 2003,0,Yes,"Locality 2 (Itano et al. 2003), Eagle County Colorado",North America,USA,39.917,-106.778,Seconds,NA,NA,NA,Stage,Pennsylvanian,Pennsylvanian,Moscovian,Moscovian,315.2,307,311.1,1,66,100,NA,,32.2033,13.8824,Archaeocidaris,NA
2122,Genus,Archaeocidaridae,Archaeocidaris,sp.,DMNH,USA,Itano et al. 2003,0,Yes,"Locality 3 (Itano et al. 2003), Eagle County Colorado",North America,USA,39.917,-106.785,Seconds,NA,NA,NA,Stage,Pennsylvanian,Pennsylvanian,Moscovian,Moscovian,315.2,307,311.1,1,66,100,NA,,33.693,14.4533,Archaeocidaris,NA
2123,Species,Lepidocentridae,Koninckocidaris,silurica,UR,USA,"Jackson, 1912",0,Yes,"Rochester, New York, USA",North America,USA,43.16,-77.612,Minutes,NA,Rochester Formation,NA,Stage,Silurian,Silurian,Sheinwoodian,Sheinwoodian,433.4,430.5,431.95,1,82,100,Siliciclastic,Shale,-28.9698,-3.9386,Koninckocidaris silurica,Fine Grained
2133,Genus,Palaechinidae,Lovenechinus,sp.,LACM,USA,"Unklesbay, 1955 U. M. B. Handbook p. 71, pl 7. f. 2",0,NA,near Ashland Missouri,North America,USA,38.77,-92.247,Minutes,NA,Burlington Limestone,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,NA,,-26.9737,1.3711,Lovenechinus,NA
2135,Species,Archaeocidaridae,Archaeocidaris,brownwoodensis,TMM,USA,Schneider et al. 2005; Thompson et al. 2020,0,Yes,Lake Brownwood Spillway,North America,USA,31.84,-98.998,Seconds,NA,Winchell Formation,NA,Stage,Pennsylvanian,Pennsylvanian,Kasimovian,Kasimovian,307,303.7,305.35,1,65,100,Siliciclastic,Shale,-34.4228,-8.0041,Archaeocidaris brownwoodensis,Fine Grained
2137,Species,Archaeocidaridae,Archaeocidaris,legrandensis,FMNH,USA,"Jackson, 1912; Thompson et al. 2020",0,Yes,"Legrand, Iowa",North America,USA,42.008,-92.776,Seconds,NA,NA,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Mudstone,-32.2647,-5.5577,Archaeocidaris legrandensis,Fine Grained
2152,Class,NA,NA,NA,SUI,USA,"Thomas, 1921",0,NA,"Bird Hill, Cerro Gordo County, Iowa, USA",North America,USA,43.038,-93.028,Minutes,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Carbonate,Wackestone,-2.5758,-6.1583,NA,Fine Grained
2153,Class,NA,NA,NA,SUI,USA,"Thomas, 1921",0,NA,"Bird Hill, Cerro Gordo County, Iowa, USA",North America,USA,43.038,-93.028,Minutes,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,NA,,-2.5758,-6.1583,NA,NA
2154,Species,Archaeocidaridae,Devonocidaris,jacksoni,CMC,USA,"Belanski, 1928",0,NA,"Bird Hill, Cerro Gordo County, Iowa, USA",North America,USA,43.038,-93.028,Minutes,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Carbonate,Wackestone,-2.5758,-6.1583,Devonocidaris jacksoni,Fine Grained
2155,Species,Archaeocidaridae,Devonocidaris,jacksoni,SUI,USA,"Thomas, 1921",0,NA,"Bird Hill, Cerro Gordo County, Iowa, USA",North America,USA,43.038,-93.028,Minutes,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Carbonate,Wackestone,-2.5758,-6.1583,Devonocidaris jacksoni,Fine Grained
2156,Species,Archaeocidaridae,Devonocidaris,jacksoni,SUI,USA,"Thomas, 1921",0,NA,"Bird Hill, Cerro Gordo County, Iowa, USA",North America,USA,43.038,-93.028,Minutes,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Carbonate,Packstone,-2.5758,-6.1583,Devonocidaris jacksoni,Coarse Grained
2157,Species,Archaeocidaridae,Devonocidaris,jacksoni,SUI,USA,"Thomas, 1921",0,NA,"Bird Hill, Cerro Gordo County, Iowa, USA",North America,USA,43.038,-93.028,Minutes,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Carbonate,,-2.5758,-6.1583,Devonocidaris jacksoni,NA
2158,Species,Archaeocidaridae,Devonocidaris,jacksoni,SUI,USA,"Thomas, 1921",0,NA,"Bird Hill, Cerro Gordo County, Iowa, USA",North America,USA,43.038,-93.028,Minutes,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Carbonate,Mudstone,-2.5758,-6.1583,Devonocidaris jacksoni,Fine Grained
2159,Species,Archaeocidaridae,Devonocidaris,primaevus,CMC,USA,"Belanski, 1928",0,NA,"Mason City, 4 mi SE of Nora Springs, Iowa",North America,USA,43.099,-92.979,Seconds,NA,Shell Rock Formation,Mason City Member,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,NA,,-26.6182,-1.1521,Devonocidaris primaevus,NA
2160,Species,Archaeocidaridae,Devonocidaris,primaevus,SUI,USA,Thompson et al. 2020,0,NA,"Along the Shellrock River, Johnson County, Iowa",North America,USA,42.755,-92.619,Degrees,NA,Shell Rock Formation,Mason City Member,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Carbonate,,-27.3313,-1.7886,Devonocidaris primaevus,NA
